pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
randomH	blank	bpq	ob	offline	1	3.0218 ± 0.1924
mix_gen	blank	bpq	ob	online	1	3.0228 ± 0.2525
mix_gen	blank	bpq	npf	blank	1	3.0292 ± 0.2864
randomH	offline	bpq	npf	blank	1	3.0318 ± 0.3312
mix_gen	offline	bpq	ob	blank	0	3.0328 ± 0.3421
randomH	offline	bpq	ob	offline	3	3.0382 ± 0.1558
randomH	offline	bpq	npf	online	3	3.0385 ± 0.3728
mix_all	blank	bpq	npf	offline	2	3.0419 ± 0.2967
mix_all	blank	bpq	dedup	blank	2	3.0474 ± 0.4671
randomH	offline	bpq	ob	blank	2	3.0489 ± 0.2735
mix_all	offline	bpq	hybrid	blank	2	3.0705 ± 0.3917
mix_gen	blank	bpq	npf	blank	3	3.0758 ± 0.3274
mix_gen	blank	bpq	hybrid	offline	0	3.0765 ± 0.3629
mix_gen	blank	bpq	npf	blank	2	3.0953 ± 0.3592
randomH	blank	bpq	hybrid	online	3	3.0958 ± 0.3095
mix_all	blank	bpq	ob	online	1	3.0969 ± 0.5988
mix_gen	offline	bpq	dedup	blank	3	3.1346 ± 0.4465
randomH	offline	bpq	dedup	online	2	3.1434 ± 0.5367
randomH	offline	bpq	dedup	offline	3	3.1590 ± 0.2916
randomH	blank	bpq	hybrid	offline	2	3.1791 ± 0.3444
mix_all	offline	bpq	hybrid	online	2	3.1795 ± 0.7892
randomH	blank	bpq	ob	offline	2	3.2105 ± 0.6614
randomH	offline	bpq	ob	offline	2	3.2196 ± 0.4684
mix_all	offline	bpq	hybrid	online	0	3.2198 ± 0.8145
mix_gen	offline	bpq	npf	blank	2	3.2356 ± 0.7292
mix_gen	offline	bpq	npf	blank	1	3.2408 ± 0.8291
randomH	offline	bpq	hybrid	offline	2	3.2435 ± 0.9233
randomH	blank	bpq	hybrid	blank	0	3.2462 ± 0.8327
randomH	offline	bpq	npf	blank	0	3.2599 ± 0.8283
mix_gen	offline	bpq	hybrid	blank	0	3.2724 ± 0.9822
mix_all	offline	bpq	npf	online	1	3.2833 ± 0.9148
mix_gen	offline	bpq	npf	blank	0	3.2969 ± 0.7878
mix_all	offline	bpq	hybrid	online	1	3.4188 ± 0.7767
mix_all	offline	lapq	npf	online	3	4.3513 ± 0.1068
mix_gen	offline	lapq	npf	blank	0	4.3630 ± 0.0920
randomH	offline	lapq	hybrid	online	1	4.3721 ± 0.1048
mix_gen	offline	lapq	npf	blank	1	4.3791 ± 0.1304
mix_all	offline	lapq	npf	offline	0	4.3839 ± 0.1386
mix_gen	offline	lapq	hybrid	online	3	4.3935 ± 0.0982
mix_all	offline	lapq	npf	blank	2	4.3944 ± 0.1349
mix_all	offline	lapq	hybrid	offline	2	4.3979 ± 0.0713
mix_all	offline	lapq	npf	offline	3	4.3997 ± 0.1574
randomH	offline	lapq	npf	online	3	4.4021 ± 0.0502
mix_gen	offline	lapq	dedup	offline	1	4.4022 ± 0.0681
mix_all	offline	lapq	npf	online	0	4.4038 ± 0.1109
mix_gen	offline	lapq	npf	blank	3	4.4041 ± 0.1269
mix_gen	offline	lapq	hybrid	online	2	4.4066 ± 0.1053
mix_gen	offline	lapq	dedup	online	3	4.4083 ± 0.0440
mix_gen	offline	lapq	hybrid	online	0	4.4099 ± 0.1159
randomH	offline	lapq	npf	blank	0	4.4109 ± 0.0728
mix_gen	offline	lapq	ob	online	3	4.4112 ± 0.1459
mix_gen	offline	lapq	npf	online	2	4.4153 ± 0.0946
mix_all	offline	lapq	npf	offline	1	4.4160 ± 0.1665
mix_gen	offline	lapq	hybrid	blank	3	4.4163 ± 0.0920
randomH	offline	lapq	dedup	online	2	4.4189 ± 0.1535
randomH	offline	lapq	npf	online	2	4.4189 ± 0.0645
randomH	offline	lapq	hybrid	online	2	4.4201 ± 0.0797
mix_all	offline	lapq	npf	blank	3	4.4212 ± 0.1134
randomH	offline	lapq	ob	online	3	4.4221 ± 0.1252
randomH	offline	lapq	npf	offline	3	4.4226 ± 0.1087
mix_all	offline	lapq	ob	offline	0	4.4241 ± 0.0753
mix_gen	offline	lapq	hybrid	offline	0	4.4241 ± 0.1044
mix_gen	offline	lapq	hybrid	blank	0	4.4242 ± 0.1087
mix_gen	offline	lapq	npf	offline	1	4.4252 ± 0.0586
mix_gen	offline	lapq	npf	online	1	4.4255 ± 0.1044
randomH	offline	lapq	dedup	blank	1	4.4261 ± 0.0949
mix_all	offline	lapq	dedup	online	1	4.4265 ± 0.0833
randomH	offline	lapq	dedup	online	0	4.4270 ± 0.0947
mix_gen	offline	lapq	dedup	online	0	4.4273 ± 0.0992
randomH	offline	lapq	dedup	online	1	4.4283 ± 0.1179
mix_all	blank	lapq	npf	offline	2	4.4297 ± 0.2060
randomH	blank	lapq	hybrid	blank	0	4.4308 ± 0.2499
mix_gen	offline	lapq	ob	offline	2	4.4341 ± 0.0836
mix_gen	blank	lapq	npf	online	1	4.4358 ± 0.1673
mix_all	offline	lapq	dedup	online	2	4.4370 ± 0.0702
mix_gen	offline	lapq	npf	offline	2	4.4387 ± 0.0724
randomH	offline	lapq	ob	online	1	4.4399 ± 0.2044
mix_gen	offline	lapq	false	false	0	4.4399 ± 0.1387
randomH	offline	lapq	npf	blank	2	4.4403 ± 0.0788
randomH	offline	lapq	dedup	online	3	4.4404 ± 0.1132
mix_all	offline	lapq	ob	offline	3	4.4405 ± 0.1126
randomH	blank	lapq	hybrid	online	0	4.4407 ± 0.2071
mix_all	offline	lapq	npf	blank	0	4.4413 ± 0.1563
mix_all	offline	lapq	hybrid	online	2	4.4429 ± 0.1041
mix_gen	offline	lapq	ob	blank	1	4.4430 ± 0.1987
mix_gen	offline	lapq	ob	blank	0	4.4431 ± 0.1633
mix_all	offline	lapq	false	false	0	4.4432 ± 0.0858
mix_gen	offline	lapq	npf	offline	3	4.4435 ± 0.1101
randomH	offline	lapq	npf	online	0	4.4448 ± 0.0455
randomH	offline	lapq	ob	offline	0	4.4476 ± 0.0908
randomH	offline	lapq	hybrid	online	0	4.4479 ± 0.1463
mix_gen	blank	lapq	hybrid	online	2	4.4485 ± 0.1525
randomH	blank	lapq	npf	blank	0	4.4493 ± 0.1965
mix_gen	offline	lapq	dedup	online	1	4.4498 ± 0.0650
randomH	offline	lapq	hybrid	blank	0	4.4511 ± 0.2309
randomH	offline	lapq	npf	offline	0	4.4520 ± 0.0953
mix_gen	blank	lapq	dedup	offline	3	4.4551 ± 0.1211
randomH	offline	lapq	ob	online	0	4.4558 ± 0.1314
mix_gen	offline	lapq	dedup	offline	2	4.4560 ± 0.1217
mix_all	offline	lapq	dedup	blank	1	4.4591 ± 0.0842
randomH	offline	lapq	dedup	blank	2	4.4598 ± 0.1362
mix_gen	offline	lapq	dedup	online	2	4.4602 ± 0.0974
randomH	offline	lapq	hybrid	offline	1	4.4608 ± 0.1234
mix_gen	blank	lapq	hybrid	offline	1	4.4610 ± 0.2286
mix_all	blank	lapq	ob	online	1	4.4611 ± 0.0725
mix_all	offline	lapq	npf	blank	1	4.4632 ± 0.2200
mix_all	offline	lapq	npf	offline	2	4.4639 ± 0.1628
randomH	blank	lapq	hybrid	offline	3	4.4641 ± 0.1639
mix_gen	offline	lapq	npf	online	0	4.4648 ± 0.1542
mix_all	offline	lapq	dedup	offline	2	4.4664 ± 0.0566
mix_gen	blank	lapq	dedup	online	1	4.4665 ± 0.1924
randomH	offline	lapq	ob	blank	3	4.4670 ± 0.0809
mix_all	offline	lapq	ob	online	0	4.4673 ± 0.1722
mix_all	offline	lapq	dedup	blank	0	4.4695 ± 0.0934
randomH	offline	lapq	dedup	offline	2	4.4696 ± 0.1536
randomH	offline	lapq	hybrid	blank	3	4.4711 ± 0.1555
randomH	blank	lapq	npf	offline	2	4.4716 ± 0.2041
mix_all	offline	lapq	hybrid	online	0	4.4719 ± 0.1124
mix_gen	offline	lapq	dedup	offline	0	4.4756 ± 0.1646
mix_all	offline	lapq	ob	blank	0	4.4757 ± 0.1298
mix_all	offline	lapq	hybrid	blank	1	4.4762 ± 0.1147
mix_gen	blank	lapq	hybrid	offline	3	4.4766 ± 0.2680
mix_all	offline	lapq	ob	offline	1	4.4775 ± 0.1772
mix_all	blank	lapq	hybrid	offline	3	4.4779 ± 0.1998
mix_all	offline	lapq	hybrid	online	3	4.4782 ± 0.1373
mix_gen	offline	lapq	dedup	blank	0	4.4786 ± 0.0773
mix_all	offline	lapq	dedup	offline	0	4.4811 ± 0.0891
mix_gen	blank	lapq	npf	blank	2	4.4812 ± 0.1341
mix_all	offline	lapq	ob	blank	2	4.4817 ± 0.1904
randomH	offline	lapq	npf	online	1	4.4828 ± 0.0966
mix_gen	offline	lapq	ob	offline	3	4.4842 ± 0.2619
randomH	blank	lapq	hybrid	online	1	4.4844 ± 0.1967
mix_all	blank	lapq	false	false	0	4.4851 ± 0.0198
mix_all	offline	lapq	hybrid	blank	2	4.4868 ± 0.1568
mix_gen	blank	lapq	dedup	offline	0	4.4871 ± 0.1465
randomH	blank	lapq	ob	online	2	4.4879 ± 0.0794
mix_gen	blank	lapq	hybrid	blank	1	4.4880 ± 0.1887
randomH	offline	lapq	npf	offline	1	4.4897 ± 0.0656
mix_gen	offline	lapq	ob	blank	3	4.4906 ± 0.1164
mix_all	blank	lapq	ob	offline	1	4.4921 ± 0.1094
randomH	offline	lapq	ob	offline	2	4.4927 ± 0.1525
randomH	offline	lapq	hybrid	online	3	4.4928 ± 0.1650
mix_gen	blank	lapq	dedup	online	0	4.4935 ± 0.1569
mix_all	offline	lapq	dedup	online	0	4.4947 ± 0.1399
randomH	blank	lapq	dedup	blank	1	4.4950 ± 0.0928
randomH	offline	lapq	hybrid	blank	1	4.4951 ± 0.1839
randomH	offline	lapq	false	false	0	4.4954 ± 0.0927
mix_all	offline	lapq	dedup	online	3	4.4971 ± 0.0950
mix_all	offline	lapq	dedup	blank	3	4.4981 ± 0.1283
mix_gen	offline	lapq	hybrid	blank	1	4.4987 ± 0.0866
randomH	blank	lapq	ob	online	1	4.4990 ± 0.0916
randomH	blank	lapq	ob	offline	3	4.4991 ± 0.1363
mix_all	offline	lapq	hybrid	blank	3	4.4994 ± 0.1124
mix_gen	offline	lapq	hybrid	offline	3	4.4995 ± 0.2735
mix_gen	offline	lapq	ob	offline	0	4.5003 ± 0.1582
mix_gen	blank	lapq	dedup	blank	0	4.5004 ± 0.2092
randomH	blank	lapq	ob	offline	2	4.5006 ± 0.0826
mix_all	offline	lapq	npf	online	2	4.5013 ± 0.3178
mix_all	offline	lapq	ob	online	3	4.5026 ± 0.1912
randomH	offline	lapq	hybrid	offline	2	4.5029 ± 0.1131
randomH	offline	lapq	dedup	offline	3	4.5032 ± 0.1265
randomH	blank	lapq	dedup	blank	2	4.5035 ± 0.1708
mix_all	offline	lapq	dedup	offline	1	4.5039 ± 0.1254
randomH	offline	lapq	dedup	blank	0	4.5040 ± 0.1405
mix_gen	blank	lapq	npf	blank	3	4.5042 ± 0.1747
mix_all	offline	lapq	ob	blank	3	4.5057 ± 0.2165
mix_all	offline	lapq	dedup	blank	2	4.5060 ± 0.1128
randomH	offline	lapq	dedup	blank	3	4.5061 ± 0.1525
mix_all	blank	lapq	ob	blank	3	4.5061 ± 0.0845
randomH	blank	lapq	ob	online	3	4.5064 ± 0.0676
mix_gen	offline	lapq	dedup	blank	1	4.5064 ± 0.1141
mix_gen	blank	lapq	dedup	blank	2	4.5066 ± 0.1961
mix_gen	offline	lapq	npf	offline	0	4.5075 ± 0.1341
randomH	offline	lapq	ob	offline	3	4.5080 ± 0.2226
mix_all	offline	lapq	hybrid	online	1	4.5082 ± 0.2506
mix_gen	offline	lapq	ob	offline	1	4.5100 ± 0.1838
mix_gen	offline	lapq	ob	online	0	4.5101 ± 0.1860
mix_gen	blank	lapq	dedup	online	3	4.5111 ± 0.1720
randomH	offline	lapq	npf	blank	1	4.5113 ± 0.1741
mix_gen	offline	lapq	ob	online	2	4.5118 ± 0.1641
randomH	offline	lapq	ob	blank	2	4.5126 ± 0.1388
mix_all	blank	lapq	ob	blank	1	4.5126 ± 0.0859
randomH	blank	lapq	dedup	offline	3	4.5129 ± 0.1090
mix_gen	blank	lapq	ob	blank	3	4.5143 ± 0.1622
randomH	offline	lapq	ob	offline	1	4.5144 ± 0.2697
mix_all	blank	lapq	ob	blank	0	4.5156 ± 0.1526
randomH	offline	lapq	hybrid	offline	0	4.5161 ± 0.1750
mix_gen	offline	lapq	dedup	offline	3	4.5185 ± 0.1288
mix_gen	blank	lapq	hybrid	online	1	4.5195 ± 0.1502
randomH	blank	lapq	ob	blank	2	4.5202 ± 0.1640
mix_gen	blank	lapq	false	false	0	4.5207 ± 0.0722
randomH	offline	lapq	dedup	offline	1	4.5219 ± 0.0606
mix_all	offline	lapq	npf	online	1	4.5226 ± 0.1731
randomH	offline	lapq	ob	blank	0	4.5246 ± 0.3187
randomH	blank	lapq	dedup	online	1	4.5247 ± 0.0734
mix_all	blank	lapq	hybrid	blank	0	4.5258 ± 0.1000
randomH	blank	lapq	npf	blank	1	4.5261 ± 0.2500
mix_all	blank	lapq	npf	blank	0	4.5265 ± 0.1397
mix_all	blank	lapq	npf	blank	1	4.5270 ± 0.2364
mix_all	offline	lapq	ob	online	1	4.5270 ± 0.2194
randomH	blank	lapq	npf	offline	3	4.5282 ± 0.1437
mix_gen	blank	lapq	hybrid	offline	2	4.5308 ± 0.2633
mix_gen	offline	lapq	ob	online	1	4.5312 ± 0.3092
mix_gen	blank	lapq	ob	online	1	4.5333 ± 0.2130
randomH	blank	lapq	ob	offline	1	4.5347 ± 0.1144
mix_all	offline	lapq	hybrid	offline	1	4.5381 ± 0.1885
mix_gen	blank	lapq	npf	blank	1	4.5390 ± 0.2394
mix_all	offline	lapq	ob	offline	2	4.5428 ± 0.1891
randomH	blank	lapq	ob	offline	0	4.5437 ± 0.1710
mix_gen	blank	lapq	dedup	offline	1	4.5441 ± 0.2627
randomH	offline	lapq	npf	offline	2	4.5479 ± 0.2047
mix_gen	blank	lapq	hybrid	blank	0	4.5487 ± 0.1839
mix_gen	blank	lapq	dedup	blank	1	4.5499 ± 0.1488
randomH	blank	lapq	dedup	online	2	4.5500 ± 0.0836
mix_all	blank	lapq	ob	online	2	4.5503 ± 0.1133
mix_all	blank	lapq	npf	offline	1	4.5504 ± 0.1671
mix_gen	blank	lapq	dedup	online	2	4.5514 ± 0.1532
mix_all	offline	lapq	hybrid	blank	0	4.5518 ± 0.2486
mix_all	blank	lapq	dedup	online	0	4.5519 ± 0.3247
mix_gen	blank	lapq	ob	offline	0	4.5547 ± 0.2166
mix_gen	blank	lapq	npf	online	0	4.5561 ± 0.1199
mix_all	blank	lapq	npf	offline	3	4.5572 ± 0.1526
mix_gen	offline	lapq	ob	blank	2	4.5588 ± 0.2585
mix_all	blank	lapq	hybrid	offline	2	4.5606 ± 0.4096
mix_all	blank	lapq	hybrid	blank	3	4.5643 ± 0.1288
mix_all	blank	lapq	ob	offline	3	4.5653 ± 0.1840
mix_gen	blank	lapq	dedup	offline	2	4.5707 ± 0.2258
randomH	blank	lapq	hybrid	blank	2	4.5708 ± 0.3002
mix_all	offline	lapq	hybrid	offline	3	4.5710 ± 0.2365
mix_all	offline	lapq	dedup	offline	3	4.5723 ± 0.2695
mix_gen	blank	lapq	ob	blank	0	4.5740 ± 0.1960
mix_gen	blank	lapq	ob	online	0	4.5748 ± 0.2237
randomH	blank	lapq	dedup	offline	0	4.5761 ± 0.1128
mix_gen	offline	lapq	npf	blank	2	4.5768 ± 0.1799
mix_gen	blank	lapq	hybrid	online	3	4.5786 ± 0.2185
randomH	offline	lapq	ob	blank	1	4.5789 ± 0.0996
mix_all	blank	lapq	hybrid	online	3	4.5865 ± 0.1401
mix_all	blank	lapq	ob	blank	2	4.5877 ± 0.1863
randomH	blank	lapq	dedup	offline	1	4.5896 ± 0.1299
randomH	blank	lapq	false	false	0	4.5910 ± 0.1047
mix_gen	offline	lapq	dedup	blank	3	4.5913 ± 0.2619
randomH	blank	lapq	hybrid	blank	3	4.5918 ± 0.3264
mix_gen	offline	lapq	hybrid	offline	1	4.5925 ± 0.3436
randomH	blank	lapq	dedup	online	3	4.5935 ± 0.1463
randomH	offline	lapq	dedup	offline	0	4.5940 ± 0.2763
mix_gen	offline	lapq	hybrid	offline	2	4.5945 ± 0.2313
randomH	blank	lapq	ob	blank	0	4.5971 ± 0.2539
mix_all	blank	lapq	dedup	offline	1	4.5976 ± 0.2286
mix_all	blank	lapq	dedup	online	2	4.5986 ± 0.4105
mix_all	blank	lapq	hybrid	blank	2	4.5987 ± 0.1175
mix_gen	offline	lapq	hybrid	blank	2	4.6004 ± 0.3456
randomH	offline	lapq	hybrid	offline	3	4.6008 ± 0.3303
mix_gen	offline	lapq	npf	online	3	4.6015 ± 0.3813
mix_gen	blank	lapq	ob	offline	3	4.6047 ± 0.2642
randomH	blank	lapq	hybrid	offline	2	4.6049 ± 0.2826
mix_gen	blank	lapq	ob	online	2	4.6098 ± 0.2338
randomH	blank	lapq	ob	online	0	4.6132 ± 0.2609
mix_all	blank	lapq	hybrid	blank	1	4.6132 ± 0.1542
randomH	offline	lapq	ob	online	2	4.6133 ± 0.1624
mix_all	blank	lapq	ob	online	3	4.6157 ± 0.1587
mix_gen	blank	lapq	ob	offline	2	4.6168 ± 0.2051
randomH	blank	lapq	ob	blank	3	4.6183 ± 0.2072
randomH	blank	lapq	dedup	online	0	4.6199 ± 0.1598
mix_all	blank	lapq	npf	online	1	4.6208 ± 0.2328
mix_gen	blank	lapq	ob	blank	2	4.6215 ± 0.3294
mix_all	blank	lapq	dedup	offline	0	4.6281 ± 0.4292
mix_gen	blank	lapq	ob	online	3	4.6284 ± 0.3538
randomH	blank	lapq	dedup	blank	3	4.6320 ± 0.3252
mix_all	blank	lapq	npf	offline	0	4.6335 ± 0.3522
mix_all	blank	lapq	dedup	offline	3	4.6446 ± 0.3699
mix_all	blank	lapq	npf	online	3	4.6476 ± 0.2465
mix_gen	offline	lapq	hybrid	online	1	4.6492 ± 0.2502
mix_gen	blank	lapq	npf	online	2	4.6521 ± 0.3449
randomH	blank	lapq	dedup	blank	0	4.6559 ± 0.4095
randomH	offline	lapq	hybrid	blank	2	4.6666 ± 0.3259
mix_gen	blank	lapq	hybrid	blank	2	4.6704 ± 0.4712
mix_all	blank	lapq	hybrid	offline	1	4.6730 ± 0.4471
randomH	offline	lapq	npf	blank	3	4.6734 ± 0.5898
mix_gen	blank	lapq	ob	offline	1	4.6759 ± 0.3923
mix_gen	blank	lapq	ob	blank	1	4.6810 ± 0.2026
randomH	blank	lapq	dedup	offline	2	4.6823 ± 0.4174
randomH	blank	lapq	hybrid	blank	1	4.6849 ± 0.4018
randomH	blank	lapq	npf	offline	0	4.6867 ± 0.5177
randomH	blank	lapq	ob	blank	1	4.6890 ± 0.4431
mix_all	blank	lapq	npf	online	2	4.6920 ± 0.5034
randomH	blank	lapq	npf	offline	1	4.7058 ± 0.6684
mix_all	blank	lapq	ob	offline	2	4.7120 ± 0.5542
randomH	blank	lapq	npf	online	2	4.7153 ± 0.5288
mix_all	blank	lapq	dedup	online	1	4.7163 ± 0.4315
mix_all	blank	lapq	dedup	blank	0	4.7173 ± 0.6402
mix_gen	blank	lapq	npf	offline	3	4.7244 ± 0.4101
randomH	blank	lapq	npf	blank	3	4.7265 ± 0.4379
mix_gen	blank	lapq	npf	offline	0	4.7280 ± 0.3219
randomH	blank	lapq	npf	online	0	4.7389 ± 0.7718
mix_gen	blank	lapq	dedup	blank	3	4.7406 ± 0.7051
randomH	blank	lapq	hybrid	online	2	4.7829 ± 0.7105
mix_all	blank	lapq	dedup	offline	2	4.7920 ± 0.6958
mix_all	offline	lapq	ob	blank	1	4.7993 ± 0.7059
mix_all	blank	lapq	dedup	online	3	4.7997 ± 0.6581
mix_all	offline	lapq	ob	online	2	4.8038 ± 0.6028
mix_gen	blank	lapq	hybrid	offline	0	4.8363 ± 0.5376
mix_all	blank	lapq	ob	offline	0	4.8443 ± 0.6562
mix_all	offline	lapq	hybrid	offline	0	4.8532 ± 0.8471
randomH	blank	lapq	npf	online	3	4.8580 ± 0.8414
mix_gen	blank	lapq	npf	blank	0	4.8624 ± 0.9191
mix_all	blank	lapq	npf	online	0	4.8642 ± 0.7403
randomH	blank	lapq	npf	blank	2	4.9034 ± 0.5895
mix_gen	blank	lapq	npf	online	3	4.9502 ± 1.2217
mix_gen	blank	lapq	npf	offline	2	4.9519 ± 0.8676
mix_all	blank	lapq	hybrid	offline	0	4.9746 ± 0.8386
randomH	blank	lapq	hybrid	online	3	4.9791 ± 1.2250
randomH	blank	lapq	hybrid	offline	1	5.0139 ± 1.1776
mix_all	blank	lapq	ob	online	0	5.0439 ± 0.7237
mix_all	blank	lapq	dedup	blank	1	5.0830 ± 1.3674
randomH	blank	lapq	npf	online	1	5.0887 ± 0.7897
mix_gen	offline	lapq	dedup	blank	2	5.0992 ± 0.8937
mix_all	blank	lapq	npf	blank	3	5.0999 ± 1.1955
mix_all	blank	lapq	hybrid	online	0	5.1018 ± 0.8457
mix_gen	blank	lapq	npf	offline	1	5.1034 ± 1.1194
randomH	blank	lapq	hybrid	offline	0	5.1104 ± 1.2747
mix_gen	blank	lapq	hybrid	blank	3	5.1244 ± 1.2108
mix_all	blank	lapq	npf	blank	2	5.1253 ± 1.1406
mix_all	blank	lapq	hybrid	online	2	5.1641 ± 1.1558
mix_all	blank	lapq	hybrid	online	1	5.1723 ± 1.1793
mix_gen	blank	lapq	hybrid	online	0	5.2439 ± 0.9793
mix_all	blank	lapq	dedup	blank	2	5.3366 ± 1.3813
mix_all	blank	lapq	dedup	blank	3	5.4266 ± 2.1868
