pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
mix_all	offline	bpq	dedup	offline	2	3.0482 ± 0.3722
mix_gen	blank	bpq	npf	offline	2	3.0509 ± 0.0986
mix_gen	offline	bpq	npf	online	3	3.0515 ± 0.3069
randomT	false	lapq	ob	blank	1	3.0550 ± 0.4521
mix_all	blank	bpq	false	false	0	3.0562 ± 0.1660
mix_all	blank	bpq	dedup	offline	1	3.0565 ± 0.2201
randomT	false	lapq	ob	online	0	3.0587 ± 0.1424
mix_gen	blank	bpq	hybrid	blank	2	3.0606 ± 0.5311
randomT	blank	bpq	dedup	offline	1	3.0612 ± 0.1675
mix_all	false	lapq	ob	online	0	3.0656 ± 0.1944
mix_gen	offline	bpq	hybrid	blank	1	3.0703 ± 0.2541
mix_all	offline	bpq	dedup	online	1	3.0767 ± 0.4481
mix_all	blank	bpq	ob	blank	3	3.0812 ± 0.3949
mix_all	offline	bpq	hybrid	offline	1	3.0856 ± 0.4056
randomT	false	lapq	ob	blank	0	3.0928 ± 0.1725
mix_all	offline	bpq	hybrid	blank	3	3.1017 ± 0.4145
randomT	offline	bpq	ob	online	1	3.1074 ± 0.1967
mix_gen	online	lapq	npf	offline	0	3.1172 ± 0.6325
randomT	blank	bpq	dedup	offline	2	3.1203 ± 0.2676
mix_gen	blank	bpq	hybrid	online	2	3.1265 ± 0.2366
mix_all	offline	bpq	dedup	online	2	3.1340 ± 0.3927
mix_all	online	lapq	ob	blank	0	3.1450 ± 0.4132
mix_gen	false	lapq	npf	offline	0	3.1930 ± 0.6824
mix_all	offline	bpq	ob	blank	0	3.2115 ± 0.7205
mix_all	offline	bpq	npf	online	3	3.2237 ± 0.4115
mix_all	blank	bpq	dedup	blank	3	3.2355 ± 0.5051
mix_all	blank	bpq	dedup	offline	2	3.2477 ± 0.6875
randomT	blank	bpq	npf	offline	0	3.2680 ± 0.5369
mix_gen	blank	bpq	npf	offline	0	3.2743 ± 0.6875
randomT	offline	bpq	ob	offline	0	3.2846 ± 0.6243
mix_all	offline	bpq	dedup	offline	1	3.3298 ± 0.9630
mix_all	blank	lapq	ob	offline	1	4.3791 ± 0.0697
randomT	blank	lapq	hybrid	blank	2	4.4018 ± 0.1542
mix_gen	blank	lapq	hybrid	offline	2	4.4399 ± 0.1882
randomT	blank	lapq	hybrid	offline	3	4.4435 ± 0.1437
mix_all	blank	lapq	hybrid	offline	0	4.4520 ± 0.2296
mix_all	blank	lapq	npf	blank	3	4.4540 ± 0.1751
mix_gen	blank	lapq	hybrid	online	1	4.4592 ± 0.2316
mix_gen	blank	lapq	hybrid	blank	3	4.4674 ± 0.1937
mix_gen	blank	lapq	hybrid	online	0	4.4689 ± 0.1738
mix_all	offline	lapq	ob	offline	1	4.4715 ± 0.0566
randomT	blank	lapq	hybrid	blank	1	4.4769 ± 0.1983
mix_all	blank	lapq	dedup	offline	2	4.4801 ± 0.0903
mix_gen	offline	lapq	npf	online	3	4.4807 ± 0.0929
mix_gen	blank	lapq	ob	offline	3	4.4825 ± 0.1237
mix_gen	blank	lapq	hybrid	offline	0	4.4825 ± 0.2143
mix_all	blank	lapq	ob	blank	3	4.4850 ± 0.0781
mix_all	blank	lapq	dedup	offline	3	4.4886 ± 0.0799
mix_gen	blank	lapq	ob	blank	2	4.4908 ± 0.0719
randomT	blank	lapq	hybrid	offline	2	4.4914 ± 0.1496
mix_all	offline	lapq	ob	blank	3	4.4928 ± 0.1216
mix_all	blank	lapq	npf	blank	2	4.4935 ± 0.1566
randomT	blank	lapq	hybrid	online	3	4.4951 ± 0.2017
randomT	blank	lapq	hybrid	online	1	4.4954 ± 0.2060
mix_all	offline	lapq	ob	offline	2	4.4962 ± 0.1294
randomT	offline	lapq	npf	offline	2	4.5006 ± 0.1256
mix_gen	blank	lapq	ob	offline	0	4.5007 ± 0.1410
mix_all	blank	lapq	dedup	online	1	4.5008 ± 0.0666
mix_all	offline	lapq	npf	offline	2	4.5013 ± 0.1469
mix_gen	offline	lapq	npf	offline	0	4.5031 ± 0.1646
randomT	offline	lapq	npf	blank	0	4.5038 ± 0.1137
mix_all	blank	lapq	npf	blank	0	4.5040 ± 0.0636
mix_all	blank	lapq	ob	online	1	4.5041 ± 0.1379
mix_gen	blank	lapq	dedup	blank	1	4.5061 ± 0.1622
randomT	offline	lapq	npf	online	1	4.5067 ± 0.1473
mix_all	offline	lapq	dedup	online	0	4.5089 ± 0.0952
mix_all	offline	lapq	ob	online	1	4.5103 ± 0.1259
mix_gen	blank	lapq	dedup	online	2	4.5117 ± 0.1804
mix_all	blank	lapq	hybrid	offline	3	4.5117 ± 0.1668
mix_gen	offline	lapq	npf	blank	2	4.5134 ± 0.0513
mix_gen	offline	lapq	ob	blank	2	4.5137 ± 0.0688
randomT	blank	lapq	ob	online	1	4.5138 ± 0.1535
mix_gen	blank	lapq	ob	online	3	4.5138 ± 0.1512
mix_all	blank	lapq	npf	blank	1	4.5153 ± 0.1753
mix_all	offline	lapq	dedup	blank	3	4.5167 ± 0.1285
randomT	offline	lapq	npf	blank	1	4.5174 ± 0.0909
mix_all	blank	lapq	hybrid	offline	2	4.5214 ± 0.1557
mix_gen	blank	lapq	npf	online	3	4.5217 ± 0.1252
randomT	blank	lapq	hybrid	blank	3	4.5220 ± 0.1350
mix_all	blank	lapq	dedup	offline	0	4.5233 ± 0.1004
mix_gen	offline	lapq	ob	offline	3	4.5233 ± 0.1239
randomT	blank	lapq	hybrid	offline	0	4.5246 ± 0.3183
mix_all	offline	lapq	npf	online	1	4.5260 ± 0.1116
mix_gen	offline	lapq	npf	blank	1	4.5261 ± 0.1100
randomT	offline	lapq	npf	online	0	4.5269 ± 0.1536
mix_all	offline	lapq	ob	blank	0	4.5271 ± 0.0970
mix_all	blank	lapq	npf	offline	2	4.5273 ± 0.1271
mix_all	blank	lapq	dedup	blank	0	4.5275 ± 0.1231
mix_all	blank	lapq	ob	offline	2	4.5279 ± 0.1428
mix_gen	offline	lapq	npf	online	1	4.5280 ± 0.0973
randomT	offline	lapq	ob	online	3	4.5280 ± 0.1476
randomT	blank	lapq	ob	blank	1	4.5288 ± 0.1742
randomT	blank	lapq	npf	online	0	4.5302 ± 0.0903
mix_gen	blank	lapq	npf	offline	0	4.5305 ± 0.1777
mix_gen	offline	lapq	ob	blank	1	4.5308 ± 0.0585
mix_all	offline	lapq	npf	offline	0	4.5310 ± 0.1615
mix_gen	blank	lapq	hybrid	online	2	4.5311 ± 0.1386
mix_gen	blank	lapq	npf	offline	3	4.5313 ± 0.1658
randomT	offline	lapq	ob	blank	0	4.5317 ± 0.1012
randomT	offline	lapq	ob	blank	1	4.5334 ± 0.1109
randomT	offline	lapq	npf	offline	3	4.5338 ± 0.0997
mix_all	offline	lapq	npf	blank	0	4.5342 ± 0.1199
mix_all	offline	lapq	npf	online	0	4.5344 ± 0.0688
mix_all	blank	lapq	hybrid	online	2	4.5346 ± 0.2138
mix_all	offline	lapq	dedup	blank	0	4.5346 ± 0.0587
mix_all	offline	lapq	ob	online	3	4.5349 ± 0.0720
mix_all	blank	lapq	ob	blank	1	4.5353 ± 0.1195
mix_all	offline	lapq	ob	online	0	4.5353 ± 0.0962
mix_all	offline	lapq	ob	blank	2	4.5354 ± 0.1405
mix_all	blank	lapq	hybrid	blank	1	4.5359 ± 0.2271
randomT	blank	lapq	hybrid	online	2	4.5387 ± 0.3942
randomT	offline	lapq	hybrid	blank	1	4.5389 ± 0.1538
mix_all	offline	lapq	npf	online	2	4.5392 ± 0.1063
mix_gen	blank	lapq	dedup	blank	0	4.5396 ± 0.1505
mix_all	offline	lapq	ob	blank	1	4.5407 ± 0.1420
randomT	blank	lapq	hybrid	online	0	4.5408 ± 0.1394
mix_all	offline	lapq	dedup	online	3	4.5410 ± 0.1678
mix_gen	offline	lapq	npf	online	0	4.5410 ± 0.1375
mix_gen	blank	lapq	npf	online	0	4.5412 ± 0.1560
mix_gen	offline	lapq	ob	offline	2	4.5417 ± 0.1211
mix_gen	blank	lapq	ob	online	0	4.5425 ± 0.1573
mix_all	blank	lapq	npf	online	1	4.5430 ± 0.1596
randomT	offline	lapq	npf	offline	0	4.5431 ± 0.0810
mix_all	offline	lapq	npf	offline	3	4.5432 ± 0.0893
randomT	offline	lapq	npf	online	2	4.5432 ± 0.2023
mix_gen	blank	lapq	ob	blank	1	4.5435 ± 0.1434
randomT	offline	lapq	ob	online	1	4.5437 ± 0.1214
mix_all	blank	lapq	ob	online	3	4.5443 ± 0.1062
randomT	blank	lapq	ob	blank	0	4.5444 ± 0.1608
mix_all	offline	lapq	hybrid	online	1	4.5449 ± 0.0159
randomT	blank	lapq	ob	offline	0	4.5450 ± 0.1836
mix_all	blank	lapq	dedup	online	2	4.5452 ± 0.1551
mix_gen	blank	lapq	npf	blank	3	4.5452 ± 0.1006
mix_all	blank	lapq	hybrid	online	1	4.5457 ± 0.1849
mix_gen	offline	lapq	npf	online	2	4.5464 ± 0.0962
mix_all	offline	lapq	dedup	blank	1	4.5469 ± 0.1411
mix_all	blank	lapq	npf	online	0	4.5483 ± 0.1672
randomT	offline	lapq	npf	offline	1	4.5489 ± 0.1128
mix_all	offline	lapq	npf	blank	3	4.5490 ± 0.0665
mix_all	blank	lapq	npf	offline	0	4.5497 ± 0.1703
randomT	offline	lapq	npf	online	3	4.5498 ± 0.1400
randomT	blank	lapq	dedup	online	1	4.5505 ± 0.1113
mix_gen	blank	lapq	npf	online	2	4.5507 ± 0.1776
mix_all	offline	lapq	dedup	online	2	4.5511 ± 0.1450
randomT	offline	lapq	hybrid	offline	2	4.5534 ± 0.0912
mix_all	blank	lapq	dedup	blank	1	4.5543 ± 0.0707
mix_gen	blank	lapq	ob	blank	3	4.5546 ± 0.1165
mix_gen	offline	lapq	dedup	blank	3	4.5546 ± 0.0776
mix_all	offline	lapq	dedup	online	1	4.5547 ± 0.0485
mix_all	offline	lapq	ob	offline	0	4.5549 ± 0.1054
mix_all	blank	lapq	ob	blank	0	4.5552 ± 0.1503
randomT	blank	lapq	ob	online	0	4.5552 ± 0.1840
mix_gen	blank	lapq	dedup	blank	3	4.5553 ± 0.1663
mix_gen	offline	lapq	ob	offline	0	4.5554 ± 0.0603
randomT	blank	lapq	npf	blank	1	4.5557 ± 0.1705
randomT	offline	lapq	hybrid	blank	3	4.5558 ± 0.1715
mix_all	blank	lapq	ob	offline	0	4.5563 ± 0.1064
mix_gen	blank	lapq	ob	online	2	4.5566 ± 0.1122
randomT	offline	lapq	ob	offline	3	4.5566 ± 0.0661
randomT	blank	lapq	dedup	blank	0	4.5567 ± 0.1658
randomT	offline	lapq	ob	blank	3	4.5567 ± 0.1617
mix_all	blank	lapq	ob	online	0	4.5571 ± 0.0875
mix_gen	offline	lapq	ob	online	3	4.5584 ± 0.0634
randomT	blank	lapq	hybrid	offline	1	4.5587 ± 0.1180
randomT	offline	lapq	hybrid	offline	3	4.5588 ± 0.1239
randomT	offline	lapq	hybrid	blank	2	4.5589 ± 0.1415
mix_gen	offline	lapq	npf	blank	0	4.5592 ± 0.0830
mix_all	blank	lapq	hybrid	online	3	4.5598 ± 0.2257
mix_all	offline	lapq	npf	online	3	4.5599 ± 0.0817
mix_all	blank	lapq	hybrid	blank	2	4.5600 ± 0.2127
mix_gen	offline	lapq	hybrid	online	1	4.5602 ± 0.1504
randomT	blank	lapq	ob	offline	2	4.5624 ± 0.1641
mix_all	offline	lapq	npf	blank	2	4.5629 ± 0.1251
mix_gen	offline	lapq	npf	offline	1	4.5632 ± 0.1352
randomT	offline	lapq	ob	offline	2	4.5637 ± 0.1410
randomT	blank	lapq	dedup	offline	1	4.5642 ± 0.0592
mix_all	offline	lapq	hybrid	blank	1	4.5645 ± 0.0987
mix_all	offline	lapq	hybrid	online	2	4.5649 ± 0.0836
mix_gen	blank	lapq	dedup	online	1	4.5656 ± 0.1539
randomT	offline	lapq	ob	blank	2	4.5662 ± 0.1135
mix_all	blank	lapq	npf	online	2	4.5665 ± 0.0538
mix_all	blank	lapq	npf	online	3	4.5674 ± 0.1456
mix_gen	offline	lapq	ob	blank	0	4.5694 ± 0.0981
mix_gen	blank	lapq	npf	blank	2	4.5706 ± 0.2007
mix_gen	offline	lapq	npf	offline	2	4.5732 ± 0.2577
randomT	blank	lapq	npf	online	2	4.5736 ± 0.2026
mix_gen	blank	lapq	false	false	0	4.5753 ± 0.1145
mix_all	blank	lapq	dedup	online	0	4.5766 ± 0.2616
randomT	offline	lapq	hybrid	offline	0	4.5781 ± 0.1471
randomT	offline	lapq	hybrid	online	3	4.5795 ± 0.1305
randomT	offline	lapq	hybrid	online	0	4.5800 ± 0.1398
randomT	blank	lapq	npf	offline	1	4.5803 ± 0.1261
mix_all	offline	lapq	npf	offline	1	4.5811 ± 0.1225
mix_gen	offline	lapq	false	false	0	4.5820 ± 0.1908
randomT	offline	lapq	ob	online	2	4.5829 ± 0.0766
mix_all	offline	lapq	dedup	offline	3	4.5840 ± 0.0876
randomT	offline	lapq	npf	blank	3	4.5853 ± 0.1999
randomT	offline	lapq	dedup	blank	1	4.5862 ± 0.1364
randomT	blank	lapq	dedup	blank	3	4.5872 ± 0.1112
randomT	offline	lapq	ob	online	0	4.5875 ± 0.1018
mix_all	blank	lapq	ob	online	2	4.5884 ± 0.1486
randomT	blank	lapq	dedup	online	3	4.5889 ± 0.0981
mix_gen	offline	lapq	dedup	online	2	4.5894 ± 0.2101
mix_gen	blank	lapq	ob	offline	2	4.5899 ± 0.1783
mix_all	offline	lapq	hybrid	blank	3	4.5904 ± 0.1014
randomT	blank	lapq	ob	offline	1	4.5911 ± 0.2172
randomT	blank	lapq	npf	offline	3	4.5928 ± 0.1357
randomT	blank	lapq	dedup	blank	2	4.5935 ± 0.1174
mix_all	blank	lapq	npf	offline	1	4.5956 ± 0.1614
mix_all	offline	lapq	dedup	blank	2	4.5958 ± 0.0943
mix_all	offline	lapq	hybrid	blank	0	4.5960 ± 0.0879
mix_all	offline	lapq	ob	online	2	4.5987 ± 0.1486
randomT	blank	lapq	npf	offline	0	4.5997 ± 0.0870
randomT	blank	lapq	ob	online	2	4.6004 ± 0.1847
mix_gen	blank	lapq	npf	offline	1	4.6007 ± 0.2398
mix_gen	offline	lapq	ob	online	0	4.6008 ± 0.1882
randomT	blank	lapq	dedup	online	0	4.6008 ± 0.1373
mix_gen	offline	lapq	hybrid	online	2	4.6015 ± 0.1635
mix_all	offline	lapq	ob	offline	3	4.6019 ± 0.1444
randomT	blank	lapq	ob	blank	2	4.6038 ± 0.1265
mix_gen	offline	lapq	ob	blank	3	4.6041 ± 0.2426
mix_all	blank	lapq	npf	offline	3	4.6048 ± 0.1184
mix_all	blank	lapq	dedup	offline	1	4.6052 ± 0.2821
randomT	offline	lapq	npf	blank	2	4.6059 ± 0.1334
mix_gen	blank	lapq	dedup	offline	1	4.6059 ± 0.1065
mix_gen	blank	lapq	dedup	blank	2	4.6063 ± 0.1485
randomT	blank	lapq	ob	offline	3	4.6069 ± 0.1780
mix_gen	offline	lapq	dedup	offline	0	4.6071 ± 0.1879
mix_gen	blank	lapq	npf	blank	1	4.6099 ± 0.2258
randomT	offline	lapq	dedup	online	1	4.6101 ± 0.1621
mix_gen	offline	lapq	dedup	offline	2	4.6103 ± 0.1849
mix_all	offline	lapq	hybrid	offline	0	4.6113 ± 0.1336
mix_all	offline	lapq	hybrid	online	0	4.6115 ± 0.1327
mix_gen	offline	lapq	hybrid	blank	3	4.6121 ± 0.1303
mix_gen	blank	lapq	dedup	online	0	4.6128 ± 0.1698
mix_gen	blank	lapq	hybrid	blank	2	4.6144 ± 0.3072
randomT	offline	lapq	dedup	blank	2	4.6146 ± 0.1839
mix_all	blank	lapq	ob	offline	3	4.6153 ± 0.1467
mix_gen	blank	lapq	hybrid	offline	3	4.6184 ± 0.1734
mix_all	blank	lapq	dedup	online	3	4.6187 ± 0.1385
randomT	blank	lapq	dedup	offline	2	4.6201 ± 0.1622
randomT	blank	lapq	npf	blank	3	4.6211 ± 0.2334
mix_gen	offline	lapq	hybrid	offline	0	4.6213 ± 0.0798
randomT	blank	lapq	dedup	offline	3	4.6229 ± 0.1533
mix_gen	blank	lapq	dedup	offline	3	4.6229 ± 0.1134
mix_gen	offline	lapq	hybrid	offline	3	4.6235 ± 0.1216
mix_gen	offline	lapq	hybrid	blank	2	4.6241 ± 0.0630
mix_gen	blank	lapq	hybrid	blank	1	4.6254 ± 0.2952
mix_all	offline	lapq	false	false	0	4.6268 ± 0.1569
randomT	offline	lapq	hybrid	blank	0	4.6271 ± 0.0766
mix_all	blank	lapq	hybrid	online	0	4.6279 ± 0.3732
randomT	offline	lapq	ob	offline	0	4.6285 ± 0.1670
randomT	offline	lapq	hybrid	offline	1	4.6293 ± 0.0493
randomT	blank	lapq	npf	offline	2	4.6294 ± 0.2135
mix_all	blank	lapq	hybrid	blank	3	4.6298 ± 0.1978
mix_gen	offline	lapq	dedup	online	1	4.6300 ± 0.2286
randomT	offline	lapq	dedup	blank	0	4.6309 ± 0.2109
randomT	offline	lapq	dedup	online	2	4.6311 ± 0.1475
mix_gen	offline	lapq	ob	online	1	4.6314 ± 0.1984
randomT	offline	lapq	hybrid	online	2	4.6315 ± 0.1879
mix_gen	offline	lapq	hybrid	offline	2	4.6324 ± 0.2328
mix_all	blank	lapq	false	false	0	4.6325 ± 0.1307
mix_gen	blank	lapq	dedup	online	3	4.6333 ± 0.1757
mix_all	offline	lapq	dedup	offline	0	4.6339 ± 0.2700
mix_all	offline	lapq	hybrid	offline	3	4.6345 ± 0.1413
randomT	offline	lapq	dedup	blank	3	4.6345 ± 0.1867
randomT	offline	lapq	dedup	offline	3	4.6348 ± 0.0882
mix_all	offline	lapq	hybrid	blank	2	4.6350 ± 0.1262
mix_gen	blank	lapq	hybrid	blank	0	4.6365 ± 0.4895
randomT	blank	lapq	dedup	blank	1	4.6397 ± 0.1712
mix_gen	offline	lapq	dedup	offline	3	4.6400 ± 0.2368
mix_all	offline	lapq	dedup	offline	1	4.6406 ± 0.1713
mix_gen	blank	lapq	npf	blank	0	4.6429 ± 0.1903
randomT	offline	lapq	dedup	offline	0	4.6438 ± 0.1326
randomT	offline	lapq	ob	offline	1	4.6448 ± 0.1472
randomT	blank	lapq	ob	blank	3	4.6459 ± 0.2782
randomT	blank	lapq	npf	blank	0	4.6475 ± 0.3316
mix_all	offline	lapq	hybrid	online	3	4.6475 ± 0.2118
mix_gen	offline	lapq	dedup	blank	2	4.6482 ± 0.2632
randomT	offline	lapq	dedup	offline	2	4.6501 ± 0.1327
randomT	offline	lapq	dedup	offline	1	4.6507 ± 0.2389
mix_gen	offline	lapq	dedup	online	3	4.6509 ± 0.1880
randomT	blank	lapq	ob	online	3	4.6514 ± 0.1319
randomT	offline	lapq	false	false	0	4.6548 ± 0.1020
mix_gen	offline	lapq	npf	blank	3	4.6572 ± 0.2564
mix_all	blank	lapq	dedup	blank	2	4.6579 ± 0.0921
randomT	blank	lapq	dedup	online	2	4.6599 ± 0.2137
mix_gen	offline	lapq	hybrid	blank	0	4.6658 ± 0.2892
mix_gen	blank	lapq	ob	blank	0	4.6659 ± 0.1987
randomT	blank	lapq	npf	online	3	4.6678 ± 0.1620
mix_gen	blank	lapq	npf	online	1	4.6680 ± 0.2543
mix_gen	offline	lapq	ob	offline	1	4.6688 ± 0.2836
mix_all	offline	lapq	dedup	offline	2	4.6694 ± 0.2381
mix_gen	offline	lapq	dedup	blank	0	4.6709 ± 0.2463
randomT	blank	lapq	dedup	offline	0	4.6722 ± 0.2131
randomT	offline	lapq	dedup	online	3	4.6726 ± 0.1852
randomT	offline	lapq	dedup	online	0	4.6756 ± 0.2006
mix_all	blank	lapq	hybrid	offline	1	4.6775 ± 0.2379
mix_gen	blank	lapq	dedup	offline	2	4.6785 ± 0.1027
mix_gen	offline	lapq	dedup	online	0	4.6813 ± 0.2286
mix_all	offline	lapq	hybrid	offline	1	4.6831 ± 0.2605
mix_gen	blank	lapq	ob	online	1	4.6875 ± 0.3102
mix_gen	blank	lapq	ob	offline	1	4.6897 ± 0.1260
randomT	blank	lapq	false	false	0	4.6906 ± 0.1258
mix_gen	offline	lapq	dedup	blank	1	4.6971 ± 0.2631
randomT	offline	lapq	hybrid	online	1	4.7000 ± 0.2572
mix_gen	blank	lapq	dedup	offline	0	4.7070 ± 0.1820
mix_all	blank	lapq	ob	blank	2	4.7083 ± 0.1520
mix_all	blank	lapq	hybrid	blank	0	4.7091 ± 0.1769
mix_gen	offline	lapq	dedup	offline	1	4.7112 ± 0.2269
mix_gen	offline	lapq	hybrid	online	3	4.7139 ± 0.3167
mix_gen	offline	lapq	ob	online	2	4.7261 ± 0.5854
mix_gen	offline	lapq	hybrid	offline	1	4.7447 ± 0.5305
randomT	blank	lapq	hybrid	blank	0	4.7459 ± 0.5834
randomT	blank	lapq	npf	blank	2	4.7530 ± 0.3025
randomT	blank	lapq	npf	online	1	4.7557 ± 0.2989
mix_gen	blank	lapq	npf	offline	2	4.7597 ± 0.6291
mix_gen	offline	lapq	hybrid	blank	1	4.7650 ± 0.4392
mix_all	offline	lapq	npf	blank	1	4.7977 ± 0.5807
mix_gen	offline	lapq	npf	offline	3	4.7986 ± 0.5627
mix_gen	offline	lapq	hybrid	online	0	4.8471 ± 0.7305
mix_gen	blank	lapq	hybrid	online	3	4.8638 ± 0.8548
mix_all	offline	lapq	hybrid	offline	2	4.9037 ± 0.5817
mix_all	blank	lapq	dedup	blank	3	4.9181 ± 0.6648
mix_gen	blank	lapq	hybrid	offline	1	4.9399 ± 1.1915
