pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
mix_gen	blank	lapq	false	false	0	4.3216 ± 0.1042
randomD	blank	lapq	hybrid	online	3	4.3217 ± 0.1817
mix_all	offline	lapq	ob	online	0	4.3222 ± 0.0757
randomD	blank	lapq	dedup	online	2	4.3227 ± 0.1733
mix_gen	offline	lapq	dedup	online	1	4.3228 ± 0.0969
randomD	blank	lapq	dedup	offline	0	4.3233 ± 0.1025
randomD	offline	lapq	npf	offline	0	4.3233 ± 0.1590
mix_all	blank	lapq	npf	online	3	4.3238 ± 0.1518
randomD	blank	lapq	npf	blank	1	4.3242 ± 0.0485
randomD	blank	lapq	hybrid	offline	2	4.3249 ± 0.1623
randomD	blank	lapq	dedup	online	3	4.3250 ± 0.1995
mix_gen	offline	lapq	dedup	blank	0	4.3253 ± 0.2522
randomD	blank	lapq	ob	offline	2	4.3259 ± 0.1390
mix_gen	blank	lapq	hybrid	online	0	4.3267 ± 0.1035
mix_gen	blank	lapq	hybrid	offline	2	4.3271 ± 0.1075
randomD	blank	lapq	dedup	blank	0	4.3276 ± 0.2333
randomD	offline	lapq	npf	offline	3	4.3283 ± 0.0875
mix_gen	blank	lapq	ob	offline	1	4.3285 ± 0.1172
randomD	blank	lapq	hybrid	offline	0	4.3285 ± 0.1793
randomD	blank	lapq	dedup	online	0	4.3289 ± 0.1443
mix_gen	blank	lapq	hybrid	offline	3	4.3291 ± 0.1242
randomD	blank	lapq	npf	online	3	4.3291 ± 0.0544
mix_all	offline	lapq	hybrid	offline	3	4.3293 ± 0.1263
mix_all	blank	lapq	hybrid	offline	1	4.3313 ± 0.1347
randomD	offline	lapq	npf	online	1	4.3322 ± 0.0737
mix_all	offline	lapq	ob	online	2	4.3336 ± 0.0826
mix_all	offline	lapq	npf	offline	3	4.3338 ± 0.2318
mix_all	offline	lapq	npf	offline	0	4.3339 ± 0.1094
mix_all	blank	lapq	npf	offline	2	4.3340 ± 0.1048
mix_all	offline	lapq	ob	blank	2	4.3346 ± 0.0464
mix_all	offline	lapq	hybrid	online	1	4.3350 ± 0.0964
mix_all	offline	lapq	ob	online	3	4.3368 ± 0.0831
randomD	offline	lapq	hybrid	blank	0	4.3369 ± 0.1392
randomD	blank	lapq	hybrid	blank	3	4.3379 ± 0.1828
mix_all	blank	lapq	false	false	0	4.3379 ± 0.0920
mix_all	blank	lapq	dedup	blank	0	4.3388 ± 0.1139
mix_all	offline	lapq	ob	blank	3	4.3397 ± 0.0785
mix_gen	blank	lapq	dedup	blank	3	4.3406 ± 0.1140
mix_all	offline	lapq	npf	blank	3	4.3417 ± 0.1563
randomD	blank	lapq	npf	offline	0	4.3421 ± 0.1235
randomD	blank	lapq	ob	blank	3	4.3426 ± 0.1570
mix_gen	blank	lapq	dedup	blank	1	4.3428 ± 0.2024
mix_all	blank	lapq	npf	offline	0	4.3431 ± 0.1238
mix_all	offline	lapq	ob	offline	3	4.3432 ± 0.0879
mix_all	offline	lapq	false	false	0	4.3433 ± 0.2097
mix_gen	offline	lapq	npf	offline	0	4.3441 ± 0.1546
mix_gen	offline	lapq	ob	blank	0	4.3446 ± 0.0569
mix_all	offline	lapq	ob	offline	0	4.3454 ± 0.0930
mix_gen	blank	lapq	hybrid	online	1	4.3454 ± 0.1494
randomD	offline	lapq	hybrid	online	1	4.3456 ± 0.1847
randomD	offline	lapq	npf	online	2	4.3470 ± 0.1235
randomD	offline	lapq	npf	blank	2	4.3472 ± 0.1443
randomD	blank	lapq	hybrid	online	1	4.3482 ± 0.1428
mix_all	offline	lapq	npf	offline	2	4.3492 ± 0.2102
mix_gen	blank	lapq	npf	blank	1	4.3495 ± 0.2291
randomD	offline	lapq	hybrid	offline	3	4.3498 ± 0.0952
mix_gen	offline	lapq	npf	blank	0	4.3500 ± 0.1138
randomD	offline	lapq	hybrid	offline	0	4.3508 ± 0.1611
mix_gen	offline	lapq	npf	online	0	4.3512 ± 0.1925
randomD	blank	lapq	ob	online	2	4.3524 ± 0.1982
mix_all	blank	lapq	hybrid	blank	3	4.3526 ± 0.1556
randomD	blank	lapq	npf	online	0	4.3527 ± 0.0836
mix_all	blank	lapq	dedup	online	2	4.3538 ± 0.0830
mix_all	blank	lapq	dedup	online	1	4.3546 ± 0.1254
mix_gen	offline	lapq	npf	online	2	4.3549 ± 0.1002
randomD	blank	lapq	hybrid	online	2	4.3552 ± 0.1637
randomD	offline	lapq	hybrid	blank	3	4.3554 ± 0.0852
mix_gen	blank	lapq	hybrid	blank	0	4.3567 ± 0.1533
mix_gen	blank	lapq	ob	online	3	4.3568 ± 0.1073
mix_gen	offline	lapq	ob	blank	2	4.3569 ± 0.0967
mix_gen	offline	lapq	npf	online	3	4.3572 ± 0.1412
mix_gen	blank	lapq	ob	online	2	4.3596 ± 0.1032
mix_all	blank	lapq	dedup	online	0	4.3596 ± 0.1750
mix_gen	blank	lapq	hybrid	blank	2	4.3599 ± 0.1663
randomD	blank	lapq	npf	blank	0	4.3601 ± 0.1706
randomD	blank	lapq	ob	online	1	4.3611 ± 0.1735
randomD	blank	lapq	dedup	offline	3	4.3615 ± 0.1025
mix_gen	blank	lapq	npf	online	2	4.3625 ± 0.2491
mix_all	blank	lapq	dedup	blank	3	4.3629 ± 0.1550
randomD	blank	lapq	ob	offline	3	4.3638 ± 0.1833
mix_all	offline	lapq	ob	blank	0	4.3651 ± 0.0639
mix_gen	blank	lapq	hybrid	blank	3	4.3661 ± 0.1714
mix_all	offline	lapq	npf	online	0	4.3663 ± 0.1129
randomD	offline	lapq	npf	offline	2	4.3668 ± 0.1907
randomD	blank	lapq	dedup	blank	2	4.3694 ± 0.1634
mix_all	offline	lapq	hybrid	blank	2	4.3694 ± 0.0773
mix_gen	blank	lapq	dedup	online	0	4.3710 ± 0.1428
mix_gen	offline	lapq	ob	blank	3	4.3711 ± 0.1101
mix_all	blank	lapq	ob	blank	1	4.3714 ± 0.1389
mix_gen	blank	lapq	ob	online	0	4.3723 ± 0.1352
mix_all	blank	lapq	dedup	offline	2	4.3727 ± 0.2433
mix_gen	offline	lapq	hybrid	online	3	4.3729 ± 0.0772
mix_all	blank	lapq	npf	online	2	4.3731 ± 0.2179
randomD	blank	lapq	ob	blank	1	4.3739 ± 0.2115
mix_gen	offline	lapq	ob	online	2	4.3740 ± 0.0885
mix_all	blank	lapq	hybrid	online	1	4.3743 ± 0.0959
mix_gen	offline	lapq	ob	online	1	4.3744 ± 0.1482
mix_all	offline	lapq	hybrid	online	0	4.3746 ± 0.1403
mix_all	offline	lapq	hybrid	blank	0	4.3749 ± 0.0299
mix_all	blank	lapq	ob	offline	3	4.3761 ± 0.1280
randomD	offline	lapq	ob	online	2	4.3764 ± 0.0315
mix_gen	blank	lapq	hybrid	blank	1	4.3770 ± 0.1756
mix_gen	blank	lapq	npf	online	0	4.3782 ± 0.1155
randomD	blank	lapq	ob	online	0	4.3792 ± 0.1065
mix_all	blank	lapq	dedup	blank	2	4.3796 ± 0.1336
randomD	offline	lapq	ob	offline	3	4.3798 ± 0.0760
randomD	blank	lapq	ob	offline	0	4.3807 ± 0.1416
mix_all	offline	lapq	ob	blank	1	4.3815 ± 0.1093
mix_all	offline	lapq	ob	online	1	4.3816 ± 0.0561
mix_all	blank	lapq	hybrid	blank	0	4.3822 ± 0.1257
mix_gen	offline	lapq	hybrid	offline	0	4.3831 ± 0.2130
randomD	offline	lapq	ob	offline	0	4.3833 ± 0.0617
randomD	blank	lapq	dedup	online	1	4.3836 ± 0.1310
mix_gen	blank	lapq	ob	offline	3	4.3836 ± 0.0982
randomD	blank	lapq	dedup	blank	1	4.3838 ± 0.1263
randomD	offline	lapq	ob	blank	2	4.3845 ± 0.0892
mix_gen	blank	lapq	ob	online	1	4.3853 ± 0.1820
mix_gen	blank	lapq	npf	offline	1	4.3883 ± 0.2967
mix_all	blank	lapq	dedup	online	3	4.3895 ± 0.1160
mix_gen	offline	lapq	ob	offline	0	4.3903 ± 0.0924
randomD	blank	lapq	ob	offline	1	4.3916 ± 0.1948
randomD	blank	lapq	ob	online	3	4.3921 ± 0.2044
mix_all	blank	lapq	hybrid	blank	1	4.3930 ± 0.1115
mix_all	offline	lapq	ob	offline	2	4.3931 ± 0.1306
mix_gen	blank	lapq	npf	blank	3	4.3934 ± 0.1354
mix_gen	blank	lapq	ob	blank	0	4.3945 ± 0.1348
randomD	offline	lapq	hybrid	online	0	4.3946 ± 0.2102
mix_gen	offline	lapq	hybrid	offline	1	4.3947 ± 0.1370
mix_all	blank	lapq	ob	online	0	4.3951 ± 0.1024
mix_all	blank	lapq	npf	blank	1	4.3959 ± 0.1809
mix_all	blank	lapq	ob	online	2	4.3964 ± 0.0519
mix_gen	offline	lapq	ob	online	0	4.3996 ± 0.0819
mix_all	blank	lapq	hybrid	online	0	4.3997 ± 0.1685
mix_all	blank	lapq	dedup	blank	1	4.4005 ± 0.1161
mix_all	blank	lapq	hybrid	offline	0	4.4007 ± 0.3476
mix_gen	offline	lapq	ob	offline	1	4.4012 ± 0.0230
randomD	offline	lapq	ob	online	0	4.4013 ± 0.0960
mix_gen	offline	lapq	hybrid	online	2	4.4016 ± 0.0449
mix_all	blank	lapq	ob	blank	3	4.4031 ± 0.1630
mix_gen	blank	lapq	dedup	offline	2	4.4033 ± 0.2356
mix_all	blank	lapq	ob	blank	2	4.4041 ± 0.1267
randomD	offline	lapq	ob	offline	1	4.4055 ± 0.0480
randomD	offline	lapq	ob	online	1	4.4068 ± 0.0621
mix_all	offline	lapq	hybrid	online	2	4.4077 ± 0.1321
mix_all	offline	lapq	hybrid	online	3	4.4101 ± 0.0967
mix_all	blank	lapq	hybrid	online	2	4.4104 ± 0.2278
mix_gen	blank	lapq	npf	offline	3	4.4117 ± 0.2645
mix_gen	offline	lapq	npf	blank	1	4.4119 ± 0.1538
randomD	offline	lapq	ob	blank	0	4.4121 ± 0.0391
randomD	blank	lapq	npf	online	1	4.4127 ± 0.1649
mix_all	blank	lapq	ob	online	3	4.4142 ± 0.1274
randomD	offline	lapq	ob	blank	3	4.4174 ± 0.0874
mix_all	blank	lapq	hybrid	blank	2	4.4177 ± 0.3031
mix_gen	offline	lapq	hybrid	blank	2	4.4196 ± 0.1303
randomD	blank	lapq	ob	blank	2	4.4202 ± 0.2013
mix_gen	offline	lapq	npf	offline	1	4.4271 ± 0.3906
mix_all	offline	lapq	hybrid	blank	3	4.4290 ± 0.0914
mix_all	offline	lapq	hybrid	blank	1	4.4312 ± 0.1225
randomD	blank	lapq	npf	offline	2	4.4333 ± 0.2524
randomD	offline	lapq	ob	blank	1	4.4338 ± 0.0768
mix_all	blank	lapq	ob	offline	2	4.4341 ± 0.1819
randomD	offline	lapq	hybrid	online	3	4.4347 ± 0.1079
mix_gen	offline	lapq	ob	online	3	4.4350 ± 0.0742
mix_gen	offline	lapq	ob	blank	1	4.4351 ± 0.1399
randomD	offline	lapq	ob	online	3	4.4367 ± 0.1664
mix_all	blank	lapq	npf	blank	3	4.4389 ± 0.3442
mix_gen	offline	lapq	ob	offline	2	4.4392 ± 0.0848
mix_all	offline	lapq	hybrid	offline	0	4.4400 ± 0.1690
randomD	offline	lapq	ob	offline	2	4.4409 ± 0.0835
mix_gen	blank	lapq	ob	offline	0	4.4472 ± 0.2049
mix_gen	blank	lapq	ob	blank	1	4.4494 ± 0.2777
mix_gen	offline	lapq	npf	offline	2	4.4561 ± 0.3954
mix_gen	offline	lapq	hybrid	online	1	4.4589 ± 0.1854
mix_gen	blank	lapq	ob	offline	2	4.4610 ± 0.2979
mix_all	blank	lapq	ob	offline	1	4.4611 ± 0.2324
mix_gen	offline	lapq	hybrid	blank	1	4.4675 ± 0.0706
randomD	blank	lapq	npf	blank	3	4.4675 ± 0.3705
mix_gen	offline	lapq	dedup	online	3	4.4688 ± 0.4508
mix_all	blank	lapq	ob	online	1	4.4694 ± 0.1514
mix_gen	blank	lapq	hybrid	online	2	4.4719 ± 0.3499
mix_all	offline	lapq	ob	offline	1	4.4790 ± 0.2256
mix_gen	offline	lapq	hybrid	blank	3	4.4804 ± 0.1329
randomD	blank	lapq	hybrid	online	0	4.4807 ± 0.4675
mix_all	offline	lapq	hybrid	offline	2	4.4816 ± 0.1583
mix_all	blank	lapq	ob	offline	0	4.4825 ± 0.2157
mix_all	blank	lapq	hybrid	offline	3	4.4895 ± 0.3471
randomD	blank	lapq	ob	blank	0	4.4934 ± 0.1727
mix_all	offline	lapq	hybrid	offline	1	4.4950 ± 0.1812
mix_gen	blank	lapq	npf	online	1	4.4999 ± 0.4362
mix_gen	blank	lapq	dedup	blank	0	4.5140 ± 0.4894
mix_all	blank	lapq	ob	blank	0	4.5147 ± 0.2305
mix_gen	blank	lapq	npf	online	3	4.5214 ± 0.2952
mix_gen	blank	lapq	npf	offline	0	4.5225 ± 0.3508
mix_gen	offline	lapq	ob	offline	3	4.5240 ± 0.2426
mix_gen	offline	lapq	hybrid	blank	0	4.5300 ± 0.1449
randomD	offline	lapq	dedup	online	3	4.5473 ± 0.7358
mix_gen	blank	lapq	dedup	online	2	4.5686 ± 0.7530
mix_gen	blank	lapq	npf	offline	2	4.5727 ± 0.6025
randomD	offline	lapq	npf	online	0	4.5775 ± 0.6829
mix_gen	offline	lapq	hybrid	offline	3	4.5912 ± 0.3888
mix_gen	offline	lapq	hybrid	offline	2	4.6087 ± 0.3192
randomD	blank	lapq	hybrid	blank	0	4.6207 ± 0.6187
mix_gen	blank	lapq	dedup	online	1	4.6257 ± 0.7184
mix_gen	offline	lapq	hybrid	online	0	4.6419 ± 0.3206
mix_gen	blank	lapq	ob	blank	2	4.6569 ± 0.6800
randomD	offline	lapq	hybrid	blank	2	4.6581 ± 0.5598
mix_all	blank	lapq	hybrid	offline	2	4.7334 ± 0.5276
mix_all	offline	lapq	npf	online	1	4.7500 ± 0.7730
mix_gen	blank	lapq	ob	blank	3	4.7848 ± 0.9944
