pscase_type	pscase_mode	frontier	countmin_search	countmin_mode	BF_steps	runtime
mix_gen	offline	bpq	hybrid	blank	0	2.3587 ± 0.1768
randomG	blank	bpq	hybrid	online	3	2.3809 ± 0.6968
randomG	offline	bpq	npf	online	1	2.3902 ± 0.5620
mix_all	blank	bpq	dedup	online	2	2.3982 ± 0.6155
randomG	offline	bpq	hybrid	online	0	2.4218 ± 0.6563
randomG	offline	bpq	hybrid	offline	2	2.4331 ± 0.7059
randomG	offline	bpq	hybrid	offline	3	2.4607 ± 0.6470
mix_gen	blank	bpq	ob	blank	3	2.4684 ± 0.7127
mix_gen	blank	bpq	ob	offline	3	2.4721 ± 0.7745
mix_all	blank	bpq	ob	online	2	2.4766 ± 0.7801
mix_all	blank	bpq	ob	blank	2	2.4853 ± 0.8322
mix_all	blank	bpq	ob	online	1	2.4922 ± 0.7067
mix_all	blank	bpq	ob	blank	1	2.4956 ± 0.8191
mix_gen	blank	bpq	ob	online	0	2.4956 ± 0.9160
mix_all	blank	bpq	ob	online	0	2.4973 ± 0.7775
mix_all	blank	bpq	ob	offline	1	2.5119 ± 0.7329
mix_all	blank	bpq	ob	offline	0	2.5134 ± 0.8737
mix_gen	blank	bpq	ob	online	2	2.5152 ± 0.7665
mix_all	blank	bpq	ob	offline	2	2.5193 ± 0.7242
mix_gen	blank	bpq	ob	blank	2	2.5341 ± 0.7067
mix_gen	blank	bpq	ob	blank	0	2.5392 ± 0.7180
mix_gen	blank	bpq	ob	online	3	2.5439 ± 0.7778
mix_all	blank	bpq	ob	online	3	2.5488 ± 0.7302
mix_gen	blank	bpq	ob	blank	1	2.5562 ± 0.6773
mix_all	blank	bpq	npf	online	0	2.5630 ± 0.9288
mix_all	blank	bpq	ob	offline	3	2.5674 ± 0.6865
mix_gen	blank	bpq	ob	online	1	2.5870 ± 0.7092
mix_all	blank	bpq	ob	blank	0	2.5898 ± 0.7826
mix_all	blank	bpq	ob	blank	3	2.6297 ± 1.1485
mix_gen	blank	bpq	ob	offline	1	2.7548 ± 1.1024
mix_gen	blank	bpq	ob	offline	2	3.2026 ± 1.8769
mix_gen	offline	lapq	ob	online	0	3.2894 ± 0.1316
mix_gen	offline	lapq	ob	offline	2	3.3068 ± 0.1590
randomG	offline	lapq	ob	blank	3	3.3085 ± 0.1307
mix_gen	offline	lapq	ob	blank	0	3.3159 ± 0.2013
randomG	offline	lapq	hybrid	blank	3	3.3162 ± 0.0525
mix_gen	offline	lapq	ob	online	3	3.3177 ± 0.1498
mix_gen	offline	lapq	ob	online	2	3.3206 ± 0.1998
randomG	offline	lapq	dedup	online	3	3.3210 ± 0.0578
randomG	offline	lapq	hybrid	offline	3	3.3217 ± 0.0881
mix_gen	offline	lapq	hybrid	offline	3	3.3222 ± 0.0516
mix_all	offline	lapq	ob	offline	1	3.3257 ± 0.2094
randomG	offline	lapq	hybrid	blank	2	3.3267 ± 0.0672
mix_gen	offline	lapq	npf	online	3	3.3267 ± 0.1467
mix_gen	offline	lapq	npf	blank	0	3.3313 ± 0.1208
randomG	offline	lapq	ob	online	3	3.3327 ± 0.1466
randomG	offline	lapq	ob	offline	2	3.3352 ± 0.0730
randomG	offline	lapq	hybrid	offline	2	3.3361 ± 0.0776
mix_gen	offline	lapq	ob	blank	3	3.3373 ± 0.1854
mix_gen	offline	lapq	npf	offline	3	3.3376 ± 0.1378
mix_gen	offline	lapq	hybrid	online	3	3.3385 ± 0.0569
mix_gen	offline	lapq	ob	blank	1	3.3393 ± 0.1821
randomG	offline	lapq	dedup	blank	3	3.3396 ± 0.0610
mix_all	offline	lapq	npf	online	0	3.3398 ± 0.1235
mix_all	offline	lapq	hybrid	online	0	3.3399 ± 0.0667
randomG	blank	lapq	dedup	offline	2	3.3400 ± 0.0657
mix_gen	offline	lapq	ob	offline	0	3.3408 ± 0.0610
mix_all	offline	lapq	hybrid	online	1	3.3411 ± 0.0655
randomG	offline	lapq	ob	offline	1	3.3431 ± 0.0615
randomG	offline	lapq	npf	blank	3	3.3435 ± 0.1395
mix_gen	offline	lapq	npf	offline	2	3.3436 ± 0.1489
randomG	offline	lapq	npf	offline	1	3.3446 ± 0.0880
mix_gen	offline	lapq	npf	offline	0	3.3455 ± 0.1234
mix_gen	blank	lapq	false	false	0	3.3464 ± 0.0703
randomG	offline	lapq	dedup	blank	0	3.3473 ± 0.0522
randomG	offline	lapq	npf	offline	2	3.3479 ± 0.1395
mix_gen	offline	lapq	hybrid	online	2	3.3487 ± 0.0910
randomG	offline	lapq	hybrid	online	2	3.3493 ± 0.0717
mix_gen	offline	lapq	dedup	online	0	3.3503 ± 0.0448
mix_gen	offline	lapq	hybrid	online	1	3.3512 ± 0.0773
randomG	blank	lapq	dedup	offline	3	3.3513 ± 0.0833
mix_all	offline	lapq	hybrid	offline	1	3.3514 ± 0.0625
mix_all	offline	lapq	hybrid	offline	2	3.3515 ± 0.0659
mix_all	offline	lapq	hybrid	blank	1	3.3517 ± 0.0824
mix_all	offline	lapq	hybrid	blank	0	3.3523 ± 0.0865
mix_gen	offline	lapq	hybrid	online	0	3.3528 ± 0.0578
mix_all	offline	lapq	npf	online	2	3.3536 ± 0.1185
mix_all	offline	lapq	hybrid	offline	3	3.3538 ± 0.1044
mix_gen	offline	lapq	ob	online	1	3.3539 ± 0.1434
randomG	offline	lapq	npf	online	2	3.3540 ± 0.1467
randomG	blank	lapq	dedup	online	3	3.3542 ± 0.0876
mix_gen	offline	lapq	dedup	offline	0	3.3552 ± 0.0474
randomG	offline	lapq	dedup	online	2	3.3558 ± 0.1330
mix_gen	offline	lapq	npf	blank	1	3.3560 ± 0.1598
randomG	offline	lapq	ob	blank	1	3.3569 ± 0.1723
mix_gen	offline	lapq	hybrid	offline	1	3.3570 ± 0.0733
mix_all	offline	lapq	hybrid	blank	2	3.3572 ± 0.0562
mix_gen	offline	lapq	ob	offline	3	3.3572 ± 0.2115
mix_gen	offline	lapq	hybrid	offline	0	3.3585 ± 0.0471
randomG	offline	lapq	hybrid	online	3	3.3590 ± 0.0623
mix_all	blank	lapq	npf	online	3	3.3609 ± 0.0288
mix_all	offline	lapq	hybrid	offline	0	3.3614 ± 0.0805
randomG	offline	lapq	ob	offline	0	3.3621 ± 0.0828
mix_gen	offline	lapq	dedup	blank	0	3.3622 ± 0.0615
mix_gen	offline	lapq	dedup	offline	3	3.3627 ± 0.0720
randomG	offline	lapq	npf	online	3	3.3632 ± 0.1338
mix_all	offline	lapq	dedup	offline	0	3.3632 ± 0.0812
mix_all	offline	lapq	hybrid	online	2	3.3637 ± 0.0380
mix_gen	offline	lapq	npf	online	0	3.3648 ± 0.1855
randomG	blank	lapq	false	false	0	3.3651 ± 0.0736
mix_all	offline	lapq	npf	offline	0	3.3652 ± 0.1080
randomG	blank	lapq	ob	online	2	3.3662 ± 0.0540
mix_gen	offline	lapq	hybrid	blank	3	3.3662 ± 0.0894
mix_gen	offline	lapq	dedup	blank	1	3.3666 ± 0.0672
randomG	offline	lapq	hybrid	online	0	3.3671 ± 0.0498
mix_all	blank	lapq	false	false	0	3.3676 ± 0.0818
randomG	blank	lapq	dedup	online	2	3.3677 ± 0.0783
mix_gen	offline	lapq	hybrid	offline	2	3.3688 ± 0.1555
mix_all	offline	lapq	npf	blank	0	3.3689 ± 0.1252
mix_all	offline	lapq	dedup	blank	1	3.3690 ± 0.0685
mix_all	blank	lapq	npf	offline	3	3.3700 ± 0.0439
mix_gen	offline	lapq	hybrid	blank	0	3.3701 ± 0.0680
mix_all	offline	lapq	npf	offline	3	3.3717 ± 0.1090
randomG	offline	lapq	ob	online	0	3.3730 ± 0.0875
mix_all	offline	lapq	ob	offline	0	3.3739 ± 0.1754
mix_all	offline	lapq	dedup	online	2	3.3745 ± 0.0721
randomG	blank	lapq	dedup	online	0	3.3746 ± 0.1113
mix_gen	offline	lapq	hybrid	blank	1	3.3746 ± 0.0275
mix_all	offline	lapq	hybrid	blank	3	3.3759 ± 0.0856
mix_gen	offline	lapq	dedup	online	1	3.3763 ± 0.0357
mix_all	offline	lapq	hybrid	online	3	3.3764 ± 0.0843
mix_gen	offline	lapq	dedup	offline	1	3.3769 ± 0.0371
mix_all	blank	lapq	ob	blank	0	3.3772 ± 0.0556
mix_all	offline	lapq	dedup	blank	2	3.3774 ± 0.0595
randomG	blank	lapq	ob	online	1	3.3779 ± 0.0454
randomG	offline	lapq	npf	blank	2	3.3781 ± 0.1546
mix_gen	blank	lapq	hybrid	online	2	3.3786 ± 0.0318
mix_all	blank	lapq	ob	offline	3	3.3790 ± 0.0698
randomG	offline	lapq	hybrid	online	1	3.3797 ± 0.1092
mix_all	offline	lapq	ob	online	2	3.3809 ± 0.1962
mix_all	blank	lapq	npf	blank	0	3.3810 ± 0.0630
mix_all	offline	lapq	dedup	offline	1	3.3821 ± 0.0741
mix_all	blank	lapq	npf	online	0	3.3827 ± 0.0478
mix_all	offline	lapq	npf	offline	2	3.3827 ± 0.1123
randomG	blank	lapq	hybrid	blank	1	3.3830 ± 0.0475
mix_gen	blank	lapq	hybrid	blank	0	3.3835 ± 0.0306
randomG	blank	lapq	hybrid	blank	3	3.3840 ± 0.0584
mix_all	blank	lapq	hybrid	offline	0	3.3841 ± 0.0210
randomG	offline	lapq	npf	online	0	3.3854 ± 0.1254
mix_gen	blank	lapq	hybrid	online	3	3.3855 ± 0.0267
mix_gen	blank	lapq	npf	blank	2	3.3868 ± 0.0736
randomG	offline	lapq	ob	online	2	3.3885 ± 0.1745
mix_all	blank	lapq	ob	blank	1	3.3892 ± 0.0865
mix_gen	blank	lapq	npf	blank	3	3.3906 ± 0.0570
mix_gen	blank	lapq	hybrid	blank	3	3.3913 ± 0.0245
mix_gen	blank	lapq	ob	offline	3	3.3913 ± 0.0758
mix_gen	offline	lapq	dedup	blank	2	3.3923 ± 0.0484
mix_gen	offline	lapq	hybrid	blank	2	3.3928 ± 0.1069
mix_gen	blank	lapq	hybrid	offline	2	3.3931 ± 0.0302
mix_gen	blank	lapq	hybrid	offline	3	3.3951 ± 0.0293
randomG	blank	lapq	dedup	offline	1	3.3952 ± 0.0285
mix_all	offline	lapq	npf	blank	3	3.3961 ± 0.1366
randomG	offline	lapq	ob	blank	2	3.3964 ± 0.2484
mix_all	blank	lapq	ob	offline	0	3.3973 ± 0.1201
mix_all	blank	lapq	dedup	online	0	3.3977 ± 0.0778
mix_gen	blank	lapq	dedup	offline	3	3.3978 ± 0.0645
randomG	blank	lapq	hybrid	blank	2	3.3981 ± 0.0655
randomG	blank	lapq	npf	blank	3	3.3994 ± 0.1157
randomG	offline	lapq	hybrid	blank	1	3.3995 ± 0.0578
randomG	blank	lapq	ob	blank	2	3.4010 ± 0.0544
randomG	blank	lapq	ob	offline	2	3.4011 ± 0.0678
randomG	offline	lapq	hybrid	blank	0	3.4020 ± 0.1253
randomG	blank	lapq	ob	blank	3	3.4031 ± 0.0520
randomG	offline	lapq	npf	blank	0	3.4034 ± 0.1141
mix_all	offline	lapq	dedup	online	0	3.4036 ± 0.0858
mix_gen	blank	lapq	ob	offline	2	3.4039 ± 0.0589
mix_gen	blank	lapq	hybrid	online	0	3.4041 ± 0.0462
randomG	offline	lapq	npf	offline	3	3.4047 ± 0.1823
randomG	blank	lapq	hybrid	offline	2	3.4050 ± 0.0648
randomG	blank	lapq	ob	offline	1	3.4054 ± 0.0802
randomG	offline	lapq	dedup	blank	2	3.4059 ± 0.1474
mix_all	blank	lapq	dedup	blank	0	3.4060 ± 0.0557
mix_gen	blank	lapq	hybrid	online	1	3.4064 ± 0.0700
mix_all	offline	lapq	dedup	blank	3	3.4074 ± 0.0517
randomG	offline	lapq	npf	online	1	3.4076 ± 0.1775
mix_all	offline	lapq	dedup	online	3	3.4085 ± 0.0699
mix_all	blank	lapq	hybrid	offline	2	3.4086 ± 0.0259
mix_all	blank	lapq	npf	offline	0	3.4097 ± 0.0715
mix_gen	offline	lapq	dedup	online	2	3.4097 ± 0.1138
mix_gen	blank	lapq	npf	blank	1	3.4112 ± 0.1046
randomG	offline	lapq	npf	offline	0	3.4120 ± 0.1834
mix_all	blank	lapq	ob	online	0	3.4123 ± 0.1372
randomG	blank	lapq	ob	online	3	3.4129 ± 0.0600
mix_all	blank	lapq	hybrid	offline	3	3.4133 ± 0.0298
randomG	offline	lapq	ob	blank	0	3.4149 ± 0.0743
mix_gen	blank	lapq	hybrid	blank	2	3.4155 ± 0.0532
randomG	offline	lapq	ob	online	1	3.4156 ± 0.1808
mix_gen	offline	lapq	ob	offline	1	3.4163 ± 0.2598
mix_gen	blank	lapq	npf	offline	1	3.4165 ± 0.0332
randomG	blank	lapq	npf	online	0	3.4167 ± 0.0889
randomG	offline	lapq	dedup	online	1	3.4174 ± 0.1364
mix_all	offline	lapq	npf	online	3	3.4175 ± 0.0915
mix_gen	blank	lapq	hybrid	offline	0	3.4175 ± 0.0348
mix_all	offline	lapq	npf	online	1	3.4185 ± 0.1612
mix_all	offline	lapq	npf	blank	1	3.4187 ± 0.1598
mix_all	offline	lapq	dedup	online	1	3.4193 ± 0.1027
randomG	blank	lapq	hybrid	online	1	3.4193 ± 0.1034
mix_all	blank	lapq	ob	online	3	3.4201 ± 0.0957
mix_all	offline	lapq	dedup	offline	2	3.4208 ± 0.0592
randomG	blank	lapq	dedup	offline	0	3.4223 ± 0.1277
mix_all	blank	lapq	hybrid	offline	1	3.4226 ± 0.0521
randomG	blank	lapq	npf	blank	1	3.4227 ± 0.1050
mix_gen	blank	lapq	hybrid	blank	1	3.4235 ± 0.0586
randomG	blank	lapq	npf	online	3	3.4250 ± 0.1253
randomG	blank	lapq	hybrid	online	3	3.4251 ± 0.1105
randomG	blank	lapq	dedup	blank	3	3.4252 ± 0.1244
randomG	offline	lapq	npf	blank	1	3.4260 ± 0.2225
mix_all	blank	lapq	hybrid	online	3	3.4276 ± 0.0744
mix_gen	blank	lapq	npf	online	0	3.4278 ± 0.0934
mix_gen	offline	lapq	dedup	online	3	3.4285 ± 0.1629
mix_gen	offline	lapq	dedup	blank	3	3.4285 ± 0.1458
mix_gen	offline	lapq	dedup	offline	2	3.4293 ± 0.1638
randomG	blank	lapq	ob	blank	1	3.4310 ± 0.0939
mix_gen	blank	lapq	dedup	online	1	3.4325 ± 0.1104
mix_all	offline	lapq	ob	online	0	3.4328 ± 0.3361
mix_gen	blank	lapq	ob	blank	3	3.4347 ± 0.1395
randomG	blank	lapq	hybrid	online	2	3.4349 ± 0.0880
mix_all	blank	lapq	dedup	offline	0	3.4383 ± 0.0908
mix_gen	blank	lapq	dedup	online	3	3.4386 ± 0.0978
mix_gen	blank	lapq	dedup	offline	2	3.4408 ± 0.0931
randomG	offline	lapq	dedup	blank	1	3.4423 ± 0.2016
randomG	blank	lapq	ob	offline	0	3.4428 ± 0.1143
mix_gen	blank	lapq	npf	offline	3	3.4434 ± 0.2095
mix_all	blank	lapq	npf	online	1	3.4439 ± 0.1919
mix_all	blank	lapq	ob	offline	2	3.4449 ± 0.0807
randomG	blank	lapq	hybrid	online	0	3.4450 ± 0.1170
randomG	offline	lapq	ob	offline	3	3.4467 ± 0.1941
mix_gen	blank	lapq	npf	blank	0	3.4486 ± 0.1757
mix_gen	offline	lapq	npf	blank	3	3.4494 ± 0.2025
mix_all	offline	lapq	ob	blank	2	3.4501 ± 0.2306
mix_gen	offline	lapq	npf	online	1	3.4505 ± 0.1315
mix_all	offline	lapq	dedup	offline	3	3.4505 ± 0.1093
randomG	offline	lapq	dedup	offline	3	3.4524 ± 0.2499
mix_gen	blank	lapq	hybrid	offline	1	3.4538 ± 0.1929
mix_gen	blank	lapq	ob	online	2	3.4541 ± 0.1834
mix_gen	blank	lapq	ob	online	3	3.4559 ± 0.1746
randomG	blank	lapq	hybrid	offline	3	3.4574 ± 0.0862
mix_all	blank	lapq	ob	online	2	3.4590 ± 0.1017
mix_all	blank	lapq	dedup	offline	3	3.4600 ± 0.0565
mix_all	blank	lapq	npf	blank	2	3.4604 ± 0.0814
mix_gen	offline	lapq	ob	blank	2	3.4621 ± 0.1802
randomG	blank	lapq	hybrid	offline	0	3.4658 ± 0.2038
randomG	blank	lapq	ob	online	0	3.4683 ± 0.1516
mix_gen	blank	lapq	dedup	blank	0	3.4697 ± 0.1141
randomG	blank	lapq	ob	blank	0	3.4697 ± 0.1353
mix_all	blank	lapq	hybrid	online	2	3.4724 ± 0.0686
mix_gen	offline	lapq	npf	blank	2	3.4741 ± 0.2065
randomG	blank	lapq	npf	blank	2	3.4746 ± 0.2011
mix_all	blank	lapq	dedup	blank	2	3.4771 ± 0.1920
mix_all	blank	lapq	hybrid	blank	3	3.4781 ± 0.1222
mix_gen	blank	lapq	ob	online	1	3.4797 ± 0.0776
randomG	blank	lapq	hybrid	offline	1	3.4823 ± 0.2163
mix_all	offline	lapq	dedup	blank	0	3.4839 ± 0.2692
mix_all	blank	lapq	dedup	online	3	3.4849 ± 0.0847
mix_all	blank	lapq	ob	blank	2	3.4874 ± 0.1519
mix_gen	blank	lapq	dedup	online	0	3.4911 ± 0.1355
randomG	blank	lapq	dedup	blank	0	3.4915 ± 0.2948
randomG	offline	lapq	false	false	0	3.4942 ± 0.3988
mix_gen	offline	lapq	false	false	0	3.4947 ± 0.2328
randomG	blank	lapq	npf	online	2	3.4959 ± 0.2092
mix_all	blank	lapq	dedup	online	2	3.4962 ± 0.1632
randomG	blank	lapq	dedup	blank	2	3.4967 ± 0.1804
mix_gen	blank	lapq	npf	offline	0	3.4971 ± 0.2234
mix_all	offline	lapq	ob	blank	0	3.4978 ± 0.2266
mix_gen	blank	lapq	dedup	blank	1	3.5008 ± 0.2219
mix_gen	blank	lapq	ob	blank	2	3.5013 ± 0.2405
mix_all	blank	lapq	ob	offline	1	3.5030 ± 0.2485
randomG	blank	lapq	ob	offline	3	3.5044 ± 0.1521
mix_all	blank	lapq	dedup	online	1	3.5072 ± 0.2332
mix_gen	blank	lapq	dedup	blank	2	3.5076 ± 0.1878
mix_gen	offline	lapq	npf	offline	1	3.5134 ± 0.0955
mix_all	blank	lapq	dedup	blank	1	3.5150 ± 0.2278
mix_all	offline	lapq	npf	blank	2	3.5190 ± 0.2483
mix_all	offline	lapq	ob	online	3	3.5204 ± 0.1253
mix_all	blank	lapq	npf	blank	3	3.5214 ± 0.1906
mix_all	blank	lapq	dedup	blank	3	3.5221 ± 0.2356
mix_all	blank	lapq	dedup	offline	2	3.5233 ± 0.1329
randomG	offline	lapq	dedup	offline	2	3.5246 ± 0.4056
mix_gen	blank	lapq	ob	blank	1	3.5257 ± 0.2081
mix_all	blank	lapq	dedup	offline	1	3.5272 ± 0.2853
mix_gen	blank	lapq	dedup	offline	0	3.5282 ± 0.1769
mix_all	offline	lapq	ob	blank	1	3.5309 ± 0.2461
mix_gen	offline	lapq	npf	online	2	3.5309 ± 0.4625
mix_gen	blank	lapq	ob	online	0	3.5313 ± 0.2796
mix_all	offline	lapq	npf	offline	1	3.5325 ± 0.4188
randomG	blank	lapq	npf	offline	0	3.5353 ± 0.1364
mix_all	blank	lapq	npf	offline	1	3.5422 ± 0.3633
mix_all	offline	lapq	ob	offline	3	3.5431 ± 0.4207
mix_gen	blank	lapq	dedup	offline	1	3.5440 ± 0.2356
mix_gen	blank	lapq	ob	offline	1	3.5449 ± 0.1502
randomG	blank	lapq	hybrid	blank	0	3.5477 ± 0.2283
randomG	blank	lapq	dedup	online	1	3.5495 ± 0.3278
randomG	blank	lapq	npf	offline	2	3.5509 ± 0.1428
mix_all	blank	lapq	hybrid	online	0	3.5546 ± 0.3041
mix_all	blank	lapq	npf	offline	2	3.5629 ± 0.3020
mix_all	offline	lapq	ob	blank	3	3.5685 ± 0.3540
randomG	blank	lapq	npf	online	1	3.5703 ± 0.1879
randomG	blank	lapq	npf	blank	0	3.5707 ± 0.2494
mix_gen	blank	lapq	ob	offline	0	3.5719 ± 0.1612
mix_gen	blank	lapq	ob	blank	0	3.5761 ± 0.4339
mix_gen	blank	lapq	npf	offline	2	3.5806 ± 0.3160
mix_all	offline	lapq	ob	offline	2	3.5953 ± 0.3917
mix_all	blank	lapq	ob	blank	3	3.5961 ± 0.2644
randomG	blank	lapq	npf	offline	3	3.5975 ± 0.2519
randomG	offline	lapq	dedup	offline	0	3.6034 ± 0.3091
mix_all	blank	lapq	npf	blank	1	3.6100 ± 0.5104
randomG	blank	lapq	dedup	blank	1	3.6228 ± 0.2919
mix_all	offline	lapq	ob	online	1	3.6496 ± 0.6088
mix_gen	blank	lapq	dedup	online	2	3.6604 ± 0.5571
mix_all	offline	lapq	false	false	0	3.6648 ± 0.7900
randomG	offline	lapq	dedup	offline	1	3.6705 ± 0.6416
mix_all	blank	lapq	npf	online	2	3.6912 ± 0.5917
mix_all	blank	lapq	ob	online	1	3.6930 ± 0.6986
mix_all	blank	lapq	hybrid	blank	2	3.7041 ± 0.5055
mix_all	blank	lapq	hybrid	online	1	3.7068 ± 0.6273
mix_gen	blank	lapq	npf	online	3	3.7864 ± 0.8595
randomG	offline	lapq	hybrid	offline	1	3.7893 ± 0.9716
mix_gen	blank	lapq	npf	online	1	3.8122 ± 0.8139
mix_all	blank	lapq	hybrid	blank	1	3.8401 ± 0.9364
mix_gen	blank	lapq	dedup	blank	3	3.8512 ± 0.8757
mix_all	blank	lapq	hybrid	blank	0	3.8595 ± 0.9133
mix_gen	blank	lapq	npf	online	2	3.8681 ± 0.8733
randomG	offline	lapq	hybrid	offline	0	3.8881 ± 1.0298
randomG	offline	lapq	dedup	online	0	3.8998 ± 0.5092
randomG	blank	lapq	npf	offline	1	3.9586 ± 0.9003
